city,date,temperature,humidity,pressure,precipitation,wind_speed
Chennai,2026-07-16 16:00:00,36.3,33,1004.6,0.0,3.8
Chennai,2026-07-16 17:00:00,33.2,55,1004.8,0.0,13.1
Chennai,2026-07-16 18:00:00,32.1,60,1005.4,0.1,10.0
Chennai,2026-07-16 19:00:00,31.5,68,1005.9,0.0,7.1
Chennai,2026-07-16 20:00:00,31.3,68,1007.0,0.0,6.8
Chennai,2026-07-16 21:00:00,30.9,70,1007.4,0.0,9.1
Chennai,2026-07-16 22:00:00,30.4,75,1007.7,0.0,11.3
Chennai,2026-07-16 23:00:00,30.4,75,1007.4,0.0,11.3
Chennai,2026-07-17 00:00:00,30.2,78,1006.8,0.0,8.9
Chennai,2026-07-17 01:00:00,30.2,77,1006.2,0.0,6.8
Chennai,2026-07-17 02:00:00,30.4,70,1005.9,0.0,10.9
Chennai,2026-07-17 03:00:00,30.0,68,1005.9,0.0,13.8
Chennai,2026-07-17 04:00:00,29.6,66,1005.9,0.0,14.6
Chennai,2026-07-17 05:00:00,29.6,65,1006.5,0.0,12.0
Chennai,2026-07-17 06:00:00,29.4,65,1007.3,0.0,9.6
Chennai,2026-07-17 07:00:00,30.7,57,1007.8,0.0,9.7
Chennai,2026-07-17 08:00:00,32.3,49,1008.0,0.0,10.8
Chennai,2026-07-17 09:00:00,34.0,43,1008.2,0.0,11.7
Chennai,2026-07-17 10:00:00,35.3,41,1008.1,0.0,12.4
Chennai,2026-07-17 11:00:00,36.0,38,1007.3,0.0,12.0
Chennai,2026-07-17 12:00:00,36.5,38,1006.9,0.0,9.4
Chennai,2026-07-17 13:00:00,37.3,35,1006.2,0.0,4.6
Chennai,2026-07-17 14:00:00,37.1,34,1005.2,0.1,4.1
Chennai,2026-07-17 15:00:00,35.3,43,1004.8,1.2,8.2
Chennai,2026-07-17 16:00:00,32.5,58,1004.7,0.9,17.3
Chennai,2026-07-17 17:00:00,31.5,64,1005.9,0.1,6.9
Chennai,2026-07-17 18:00:00,30.5,67,1006.5,0.0,9.5
Chennai,2026-07-17 19:00:00,30.0,67,1006.6,0.0,11.1
Chennai,2026-07-17 20:00:00,28.8,79,1008.1,0.7,12.6
Chennai,2026-07-17 21:00:00,28.9,80,1009.0,0.1,8.2
Chennai,2026-07-17 22:00:00,27.3,79,1009.3,0.5,12.4
Chennai,2026-07-17 23:00:00,27.6,85,1008.1,0.4,7.4
Chennai,2026-07-18 00:00:00,27.1,87,1008.0,0.4,13.1
Chennai,2026-07-18 01:00:00,26.1,89,1007.8,0.4,12.0
Chennai,2026-07-18 02:00:00,25.9,88,1007.2,0.1,7.5
Chennai,2026-07-18 03:00:00,26.0,89,1006.7,0.0,5.9
Chennai,2026-07-18 04:00:00,25.9,90,1007.1,0.0,4.6
Chennai,2026-07-18 05:00:00,27.3,93,1006.8,0.0,3.5
Chennai,2026-07-18 06:00:00,27.2,94,1007.3,0.0,3.0
Chennai,2026-07-18 07:00:00,28.0,86,1008.2,0.0,2.7
Chennai,2026-07-18 08:00:00,28.9,78,1008.6,0.0,5.0
Chennai,2026-07-18 09:00:00,30.3,67,1008.8,0.0,8.7
Chennai,2026-07-18 10:00:00,30.6,62,1008.4,0.0,11.2
Chennai,2026-07-18 11:00:00,30.9,63,1008.0,0.0,10.1
Chennai,2026-07-18 12:00:00,31.8,59,1007.0,0.0,9.9
Chennai,2026-07-18 13:00:00,32.4,55,1006.5,0.2,6.8
Chennai,2026-07-18 14:00:00,31.9,58,1005.4,0.0,2.6
Chennai,2026-07-18 15:00:00,30.4,73,1005.2,0.3,6.4
Chennai,2026-07-18 16:00:00,28.9,83,1005.3,0.9,10.5
Chennai,2026-07-18 17:00:00,30.2,70,1005.3,0.0,8.6
Chennai,2026-07-18 18:00:00,29.9,75,1006.1,0.0,5.3
Chennai,2026-07-18 19:00:00,29.4,80,1006.6,0.0,7.6
Chennai,2026-07-18 20:00:00,29.4,76,1007.3,0.0,9.9
Chennai,2026-07-18 21:00:00,29.2,75,1007.8,0.0,10.3
Chennai,2026-07-18 22:00:00,28.7,77,1008.2,0.0,6.6
Chennai,2026-07-18 23:00:00,29.2,69,1007.5,0.0,11.7
Chennai,2026-07-19 00:00:00,28.1,72,1007.1,0.0,15.0
Chennai,2026-07-19 01:00:00,25.3,87,1007.0,0.6,19.1
Chennai,2026-07-19 02:00:00,24.8,91,1007.1,0.5,16.5
Chennai,2026-07-19 03:00:00,25.4,88,1007.1,0.4,11.6
Chennai,2026-07-19 04:00:00,25.6,88,1007.1,0.1,9.9
Chennai,2026-07-19 05:00:00,26.7,85,1007.4,0.0,5.4
Chennai,2026-07-19 06:00:00,26.6,85,1007.6,0.0,7.1
Chennai,2026-07-19 07:00:00,27.4,82,1007.8,0.0,6.5
Chennai,2026-07-19 08:00:00,28.6,78,1008.1,0.0,6.2
Chennai,2026-07-19 09:00:00,30.2,69,1008.3,0.0,6.9
Chennai,2026-07-19 10:00:00,31.8,60,1007.9,0.0,7.1
Chennai,2026-07-19 11:00:00,33.1,53,1006.9,0.0,2.3
Chennai,2026-07-19 12:00:00,33.4,53,1006.6,0.1,0.3
Chennai,2026-07-19 13:00:00,32.3,61,1006.1,0.3,8.6
Chennai,2026-07-19 14:00:00,30.3,73,1005.7,1.7,10.2
Chennai,2026-07-19 15:00:00,30.1,73,1005.0,0.8,13.6
Chennai,2026-07-19 16:00:00,30.3,70,1004.3,0.1,9.2
Chennai,2026-07-19 17:00:00,29.0,82,1005.7,0.1,8.5
Chennai,2026-07-19 18:00:00,29.3,81,1005.5,0.2,5.9
Chennai,2026-07-19 19:00:00,29.5,79,1006.0,0.0,5.8
Chennai,2026-07-19 20:00:00,29.5,78,1007.2,0.0,8.3
Chennai,2026-07-19 21:00:00,29.3,81,1007.8,0.0,7.7
Chennai,2026-07-19 22:00:00,29.1,80,1008.1,0.0,12.5
Chennai,2026-07-19 23:00:00,29.6,80,1007.2,0.0,19.1
Chennai,2026-07-20 00:00:00,29.4,77,1007.0,0.0,13.5
Chennai,2026-07-20 01:00:00,25.5,94,1007.9,5.4,16.2
Chennai,2026-07-20 02:00:00,25.6,93,1006.5,2.9,10.7
Chennai,2026-07-20 03:00:00,25.9,93,1006.7,0.4,8.0
Chennai,2026-07-20 04:00:00,26.3,92,1007.0,0.0,3.0
Chennai,2026-07-20 05:00:00,27.4,94,1006.9,0.0,4.0
Chennai,2026-07-20 06:00:00,27.3,92,1007.3,0.0,6.1
Chennai,2026-07-20 07:00:00,28.1,90,1008.0,0.0,6.2
Chennai,2026-07-20 08:00:00,29.2,78,1008.1,0.0,8.6
Chennai,2026-07-20 09:00:00,30.2,69,1008.6,0.0,10.4
Chennai,2026-07-20 10:00:00,31.0,63,1008.6,0.0,11.0
Chennai,2026-07-20 11:00:00,32.0,58,1007.7,0.0,12.1
Chennai,2026-07-20 12:00:00,32.5,57,1007.4,0.0,12.8
Chennai,2026-07-20 13:00:00,32.8,57,1006.6,0.0,10.6
Chennai,2026-07-20 14:00:00,33.0,57,1005.5,0.1,8.5
Chennai,2026-07-20 15:00:00,30.7,68,1005.3,1.3,12.2
Chennai,2026-07-20 16:00:00,31.8,63,1004.9,0.3,3.9
Chennai,2026-07-20 17:00:00,31.4,70,1005.3,0.0,10.1
Chennai,2026-07-20 18:00:00,29.9,77,1006.0,0.0,11.3
Chennai,2026-07-20 19:00:00,29.7,74,1006.8,0.2,11.1
Chennai,2026-07-20 20:00:00,29.6,76,1007.9,0.1,7.1
Chennai,2026-07-20 21:00:00,29.4,78,1008.7,0.0,5.6
Chennai,2026-07-20 22:00:00,28.8,81,1009.1,0.0,7.2
Chennai,2026-07-20 23:00:00,29.0,84,1008.3,0.0,3.5
Chennai,2026-07-21 00:00:00,28.8,86,1007.7,0.0,2.3
Chennai,2026-07-21 01:00:00,27.7,89,1007.6,0.0,7.8
Chennai,2026-07-21 02:00:00,27.4,89,1007.1,0.0,2.8
Chennai,2026-07-21 03:00:00,27.4,90,1007.1,0.0,1.7
Chennai,2026-07-21 04:00:00,27.3,91,1007.3,0.0,3.5
Chennai,2026-07-21 05:00:00,27.4,92,1007.2,0.0,6.7
Chennai,2026-07-21 06:00:00,27.6,90,1007.7,0.0,6.3
Chennai,2026-07-21 07:00:00,28.7,84,1008.5,0.0,6.8
Chennai,2026-07-21 08:00:00,29.5,76,1008.6,0.0,10.1
Chennai,2026-07-21 09:00:00,30.7,62,1008.9,0.0,12.6
Chennai,2026-07-21 10:00:00,31.5,59,1008.5,0.0,11.8
Chennai,2026-07-21 11:00:00,32.4,57,1007.9,0.0,11.2
Chennai,2026-07-21 12:00:00,33.2,54,1007.6,0.0,12.1
Chennai,2026-07-21 13:00:00,33.8,53,1006.8,0.0,10.1
Chennai,2026-07-21 14:00:00,34.2,53,1005.6,0.0,9.1
Chennai,2026-07-21 15:00:00,32.3,60,1005.4,0.4,12.8
Chennai,2026-07-21 16:00:00,32.3,62,1005.2,0.2,8.1
Chennai,2026-07-21 17:00:00,31.7,64,1005.5,0.0,9.5
Chennai,2026-07-21 18:00:00,31.2,67,1006.0,0.0,6.5
Chennai,2026-07-21 19:00:00,30.8,70,1006.7,0.0,5.9
Chennai,2026-07-21 20:00:00,30.3,71,1007.5,0.0,10.1
Chennai,2026-07-21 21:00:00,29.8,74,1008.0,0.0,12.8
Chennai,2026-07-21 22:00:00,29.4,84,1008.4,0.0,14.4
Chennai,2026-07-21 23:00:00,29.6,80,1008.1,0.0,14.5
Chennai,2026-07-22 00:00:00,29.2,78,1008.0,0.0,16.3
Chennai,2026-07-22 01:00:00,28.5,80,1007.4,0.2,11.6
Chennai,2026-07-22 02:00:00,28.4,79,1007.1,0.0,10.8
Chennai,2026-07-22 03:00:00,28.1,77,1007.0,0.0,11.1
Chennai,2026-07-22 04:00:00,27.8,77,1007.2,0.0,10.1
Chennai,2026-07-22 05:00:00,28.1,78,1007.0,0.0,9.4
Chennai,2026-07-22 06:00:00,28.0,78,1007.4,0.0,10.6
Chennai,2026-07-22 07:00:00,29.1,72,1008.1,0.0,10.1
Chennai,2026-07-22 08:00:00,30.6,61,1008.3,0.0,14.6
Chennai,2026-07-22 09:00:00,31.5,56,1008.4,0.0,14.6
Chennai,2026-07-22 10:00:00,32.5,54,1008.1,0.0,13.3
Chennai,2026-07-22 11:00:00,33.5,51,1008.0,0.0,11.6
Chennai,2026-07-22 12:00:00,34.4,49,1007.3,0.0,10.3
Chennai,2026-07-22 13:00:00,35.5,44,1006.5,0.0,8.1
Chennai,2026-07-22 14:00:00,34.9,45,1005.5,0.4,3.8
Chennai,2026-07-22 15:00:00,34.1,52,1005.0,0.3,7.1
Chennai,2026-07-22 16:00:00,32.5,67,1005.1,0.1,8.8
Chennai,2026-07-22 17:00:00,30.7,72,1005.7,0.2,14.1
Chennai,2026-07-22 18:00:00,30.5,72,1006.5,0.2,8.8
Chennai,2026-07-22 19:00:00,30.2,76,1007.4,0.0,7.1
Chennai,2026-07-22 20:00:00,30.0,77,1008.7,0.1,5.4
Chennai,2026-07-22 21:00:00,26.2,91,1010.3,5.4,15.5
Chennai,2026-07-22 22:00:00,26.2,96,1009.7,3.1,6.3
Chennai,2026-07-22 23:00:00,28.0,87,1008.8,0.0,9.4
Chennai,2026-07-23 00:00:00,28.0,86,1008.1,0.0,9.3
Chennai,2026-07-23 01:00:00,27.9,85,1007.5,0.0,9.4
Chennai,2026-07-23 02:00:00,27.8,86,1006.9,0.0,9.2
Chennai,2026-07-23 03:00:00,27.7,86,1006.8,0.0,9.4
Chennai,2026-07-23 04:00:00,27.6,85,1007.0,0.0,9.9
Chennai,2026-07-23 05:00:00,27.7,81,1007.0,0.0,8.7
Chennai,2026-07-23 06:00:00,27.7,82,1007.4,0.0,8.1
Chennai,2026-07-23 07:00:00,28.7,80,1008.1,0.0,6.7
Chennai,2026-07-23 08:00:00,30.1,74,1008.2,0.0,6.2
Chennai,2026-07-23 09:00:00,31.7,61,1008.0,0.0,8.9
Chennai,2026-07-23 10:00:00,32.7,54,1007.7,0.0,9.7
Chennai,2026-07-23 11:00:00,33.7,51,1007.1,0.0,6.9
Chennai,2026-07-23 12:00:00,33.9,50,1006.5,0.0,8.1
Chennai,2026-07-23 13:00:00,32.8,65,1005.7,0.5,11.0
Chennai,2026-07-23 14:00:00,32.0,69,1005.0,0.2,13.2
Chennai,2026-07-23 15:00:00,31.5,69,1005.0,0.2,17.0
Chennai,2026-07-23 16:00:00,30.7,71,1004.7,0.1,17.0
Chennai,2026-07-23 17:00:00,31.0,74,1004.6,0.0,15.2
Chennai,2026-07-23 18:00:00,30.2,80,1005.2,0.0,15.7
Chennai,2026-07-23 19:00:00,29.8,82,1005.9,0.0,15.0
Chennai,2026-07-23 20:00:00,29.6,82,1006.8,0.0,13.9
Chennai,2026-07-23 21:00:00,29.6,79,1007.5,0.0,10.0
Chennai,2026-07-23 22:00:00,29.3,79,1008.3,0.0,5.1
Chennai,2026-07-23 23:00:00,27.7,88,1008.6,0.0,10.0
Chennai,2026-07-24 00:00:00,26.2,90,1007.7,1.4,12.8
Chennai,2026-07-24 01:00:00,24.5,93,1008.0,2.9,14.7
Chennai,2026-07-24 02:00:00,24.7,93,1007.2,1.5,10.6
Chennai,2026-07-24 03:00:00,25.0,88,1006.4,0.4,13.6
Chennai,2026-07-24 04:00:00,25.2,88,1006.6,0.0,8.0
Chennai,2026-07-24 05:00:00,26.7,86,1006.3,0.0,7.3
Chennai,2026-07-24 06:00:00,26.9,86,1006.7,0.0,5.9
Chennai,2026-07-24 07:00:00,28.2,83,1007.5,0.0,5.2
Chennai,2026-07-24 08:00:00,29.7,75,1007.6,0.0,5.1
Chennai,2026-07-24 09:00:00,31.3,65,1007.6,0.0,7.4
Chennai,2026-07-24 10:00:00,32.3,61,1007.6,0.0,7.1
Chennai,2026-07-24 11:00:00,33.6,55,1006.9,0.0,7.5
Chennai,2026-07-24 12:00:00,34.3,52,1006.5,0.0,6.1
Chennai,2026-07-24 13:00:00,34.4,50,1005.6,0.0,2.4
Chennai,2026-07-24 14:00:00,33.9,54,1004.5,0.1,4.7
Chennai,2026-07-24 15:00:00,32.9,65,1004.2,0.2,5.9
Chennai,2026-07-24 16:00:00,32.4,70,1003.6,0.2,6.1
Chennai,2026-07-24 17:00:00,31.3,72,1004.7,0.2,8.1
Chennai,2026-07-24 18:00:00,30.6,77,1005.2,0.5,6.5
Chennai,2026-07-24 19:00:00,30.0,81,1005.9,0.1,6.5
Chennai,2026-07-24 20:00:00,29.6,83,1006.4,0.0,6.7
Chennai,2026-07-24 21:00:00,29.5,83,1007.0,0.0,8.6
Chennai,2026-07-24 22:00:00,29.5,82,1007.3,0.0,10.3
Chennai,2026-07-24 23:00:00,27.8,87,1007.9,0.0,10.8
Chennai,2026-07-25 00:00:00,26.0,95,1007.5,3.8,13.9
Chennai,2026-07-25 01:00:00,26.4,92,1006.9,0.3,11.2
Chennai,2026-07-25 02:00:00,26.2,92,1006.1,0.1,9.4
Chennai,2026-07-25 03:00:00,26.2,91,1005.9,0.0,10.8
Chennai,2026-07-25 04:00:00,26.3,89,1005.9,0.0,11.3
Chennai,2026-07-25 05:00:00,27.2,84,1006.2,0.0,9.7
Chennai,2026-07-25 06:00:00,27.2,85,1006.6,0.0,7.5
Chennai,2026-07-25 07:00:00,28.0,83,1007.0,0.0,6.1
Chennai,2026-07-25 08:00:00,29.5,77,1007.2,0.0,6.3
Chennai,2026-07-25 09:00:00,31.3,65,1007.4,0.0,8.2
Chennai,2026-07-25 10:00:00,32.4,56,1007.1,0.0,9.9
Chennai,2026-07-25 11:00:00,34.0,49,1006.4,0.0,10.9
Chennai,2026-07-25 12:00:00,35.0,47,1005.7,0.0,10.8
Chennai,2026-07-25 13:00:00,35.6,44,1005.1,0.0,8.7
Chennai,2026-07-25 14:00:00,35.2,43,1004.1,0.0,6.5
Chennai,2026-07-25 15:00:00,35.3,43,1003.4,0.0,6.1
Chennai,2026-07-25 16:00:00,34.7,45,1003.0,0.0,6.0
Chennai,2026-07-25 17:00:00,31.8,69,1003.6,0.0,9.8
Chennai,2026-07-25 18:00:00,30.5,76,1004.7,0.2,5.8
Chennai,2026-07-25 19:00:00,30.0,74,1005.0,0.0,9.2
Chennai,2026-07-25 20:00:00,29.7,79,1005.5,0.0,10.4
Chennai,2026-07-25 21:00:00,29.7,80,1006.1,0.0,10.5
Chennai,2026-07-25 22:00:00,29.6,78,1006.6,0.0,11.9
Chennai,2026-07-25 23:00:00,29.9,81,1005.6,0.0,15.2
Chennai,2026-07-26 00:00:00,29.7,81,1005.6,0.0,13.6
Chennai,2026-07-26 01:00:00,29.6,77,1005.3,0.0,12.4
Chennai,2026-07-26 02:00:00,28.7,80,1005.1,0.0,8.9
Chennai,2026-07-26 03:00:00,28.5,82,1004.9,0.1,8.1
Chennai,2026-07-26 04:00:00,28.5,81,1004.7,0.0,9.3
Chennai,2026-07-26 05:00:00,28.3,80,1005.0,0.0,12.2
Chennai,2026-07-26 06:00:00,28.3,77,1005.8,0.0,12.6
Chennai,2026-07-26 07:00:00,29.4,73,1006.5,0.0,10.0
Chennai,2026-07-26 08:00:00,30.1,65,1006.6,0.0,11.1
Chennai,2026-07-26 09:00:00,31.5,59,1006.8,0.0,12.8
Chennai,2026-07-26 10:00:00,32.0,57,1006.7,0.0,12.1
Chennai,2026-07-26 11:00:00,34.3,50,1005.9,0.0,11.6
Chennai,2026-07-26 12:00:00,35.3,45,1005.4,0.0,13.0
Chennai,2026-07-26 13:00:00,36.0,43,1004.6,0.0,12.5
Chennai,2026-07-26 14:00:00,36.4,42,1003.3,0.0,14.4
Chennai,2026-07-26 15:00:00,35.8,45,1003.1,0.1,17.5
Chennai,2026-07-26 16:00:00,32.8,55,1003.4,1.2,14.0
Chennai,2026-07-26 17:00:00,34.1,47,1002.7,0.0,5.5
Chennai,2026-07-26 18:00:00,33.1,53,1003.4,0.0,10.8
Chennai,2026-07-26 19:00:00,31.9,61,1004.4,0.0,10.5
Chennai,2026-07-26 20:00:00,31.7,63,1004.9,0.0,8.4
Chennai,2026-07-26 21:00:00,31.3,65,1005.5,0.0,9.6
Chennai,2026-07-26 22:00:00,31.0,67,1005.8,0.0,9.6
Chennai,2026-07-26 23:00:00,31.7,65,1005.0,0.0,9.9
Chennai,2026-07-27 00:00:00,31.1,66,1004.6,0.0,9.3
Chennai,2026-07-27 01:00:00,30.8,66,1004.2,0.0,10.4
Chennai,2026-07-27 02:00:00,30.7,61,1003.9,0.0,12.1
Chennai,2026-07-27 03:00:00,30.9,53,1003.8,0.0,13.7
Chennai,2026-07-27 04:00:00,30.6,53,1003.9,0.0,13.4
Chennai,2026-07-27 05:00:00,31.4,51,1003.7,0.0,16.8
Chennai,2026-07-27 06:00:00,30.9,53,1004.6,0.0,15.3
Chennai,2026-07-27 07:00:00,31.5,52,1005.4,0.0,13.3
Chennai,2026-07-27 08:00:00,32.4,50,1005.7,0.0,14.4
Chennai,2026-07-27 09:00:00,33.2,48,1005.9,0.0,13.9
Chennai,2026-07-27 10:00:00,34.4,45,1005.7,0.0,12.2
Chennai,2026-07-27 11:00:00,35.0,43,1005.2,0.0,11.0
Chennai,2026-07-27 12:00:00,36.9,41,1005.1,0.0,11.8
Chennai,2026-07-27 13:00:00,37.6,39,1004.2,0.0,8.0
Chennai,2026-07-27 14:00:00,35.8,43,1003.3,0.0,1.9
Chennai,2026-07-27 15:00:00,33.5,53,1002.8,0.6,11.7
Chennai,2026-07-27 16:00:00,31.8,60,1002.5,0.8,14.2
Chennai,2026-07-27 17:00:00,32.2,59,1002.7,0.0,9.9
Chennai,2026-07-27 18:00:00,32.2,58,1003.3,0.0,8.3
Chennai,2026-07-27 19:00:00,31.1,64,1003.3,0.0,11.6
Chennai,2026-07-27 20:00:00,30.6,66,1004.6,0.0,11.2
Chennai,2026-07-27 21:00:00,30.2,73,1005.1,0.0,11.2
Chennai,2026-07-27 22:00:00,30.1,76,1005.7,0.0,10.3
Chennai,2026-07-27 23:00:00,30.2,76,1004.5,0.2,13.6
Chennai,2026-07-28 00:00:00,30.0,74,1004.1,0.0,13.8
Chennai,2026-07-28 01:00:00,29.6,73,1003.5,0.0,15.2
Chennai,2026-07-28 02:00:00,29.3,73,1003.3,0.0,13.5
Chennai,2026-07-28 03:00:00,29.2,71,1002.9,0.0,12.3
Chennai,2026-07-28 04:00:00,29.2,68,1003.2,0.0,11.4
Chennai,2026-07-28 05:00:00,29.8,61,1003.4,0.0,14.3
Chennai,2026-07-28 06:00:00,29.1,64,1004.1,0.0,13.3
Chennai,2026-07-28 07:00:00,29.9,62,1004.8,0.0,12.0
Chennai,2026-07-28 08:00:00,31.1,57,1005.3,0.0,15.5
Chennai,2026-07-28 09:00:00,32.3,54,1005.1,0.0,16.5
Chennai,2026-07-28 10:00:00,33.6,50,1005.0,0.0,16.6
Chennai,2026-07-28 11:00:00,34.7,47,1004.4,0.0,18.1
Chennai,2026-07-28 12:00:00,35.0,47,1003.9,0.0,19.2
Chennai,2026-07-28 13:00:00,36.2,43,1003.0,0.0,16.3
Chennai,2026-07-28 14:00:00,36.7,40,1001.5,0.0,18.8
Chennai,2026-07-28 15:00:00,37.0,37,1000.9,0.0,18.8
Chennai,2026-07-28 16:00:00,37.0,38,1000.4,0.0,10.1
Chennai,2026-07-28 17:00:00,36.5,38,1000.4,0.0,9.5
Chennai,2026-07-28 18:00:00,34.7,49,1001.2,0.0,9.2
Chennai,2026-07-28 19:00:00,32.7,62,1002.0,0.0,14.6
Chennai,2026-07-28 20:00:00,31.5,72,1003.2,0.0,11.4
Chennai,2026-07-28 21:00:00,31.0,71,1003.6,0.0,16.2
Chennai,2026-07-28 22:00:00,30.3,78,1004.4,0.1,15.7
Chennai,2026-07-28 23:00:00,31.2,73,1003.5,0.0,13.3
Chennai,2026-07-29 00:00:00,30.4,73,1003.3,0.0,14.7
Chennai,2026-07-29 01:00:00,30.2,68,1003.3,0.0,14.7
Chennai,2026-07-29 02:00:00,30.3,59,1002.9,0.0,16.1
Chennai,2026-07-29 03:00:00,30.2,57,1002.5,0.0,17.2
Chennai,2026-07-29 04:00:00,29.8,57,1002.7,0.0,17.1
Chennai,2026-07-29 05:00:00,29.7,58,1002.6,0.0,16.7
Chennai,2026-07-29 06:00:00,29.4,60,1003.2,0.0,16.9
Chennai,2026-07-29 07:00:00,30.0,58,1004.1,0.0,15.1
Chennai,2026-07-29 08:00:00,31.2,56,1004.3,0.0,17.4
Chennai,2026-07-29 09:00:00,32.3,53,1004.3,0.0,17.0
Chennai,2026-07-29 10:00:00,33.4,50,1003.9,0.0,16.1
Chennai,2026-07-29 11:00:00,34.6,46,1003.5,0.0,23.1
Chennai,2026-07-29 12:00:00,34.9,47,1003.1,0.0,17.0
Chennai,2026-07-29 13:00:00,36.2,43,1002.0,0.0,16.1
Chennai,2026-07-29 14:00:00,36.6,39,1000.7,0.1,17.3
Chennai,2026-07-29 15:00:00,36.9,38,1000.0,0.1,13.0
Chennai,2026-07-29 16:00:00,36.4,38,999.3,0.1,11.1
Chennai,2026-07-29 17:00:00,35.2,46,999.8,0.5,13.6
Chennai,2026-07-29 18:00:00,33.2,60,1000.4,0.0,9.4
Chennai,2026-07-29 19:00:00,32.4,66,1001.0,0.1,9.5
Chennai,2026-07-29 20:00:00,31.7,67,1002.3,0.1,5.4
Chennai,2026-07-29 21:00:00,31.4,67,1003.3,0.4,1.0
Chennai,2026-07-29 22:00:00,31.0,60,1003.6,0.1,10.5
Chennai,2026-07-29 23:00:00,32.3,54,1002.8,0.0,17.3
Chennai,2026-07-30 00:00:00,31.2,57,1002.6,0.0,16.5
Chennai,2026-07-30 01:00:00,30.3,58,1001.8,0.0,14.1
Chennai,2026-07-30 02:00:00,29.9,59,1001.5,0.0,13.6
Chennai,2026-07-30 03:00:00,29.6,60,1001.0,0.0,13.6
Chennai,2026-07-30 04:00:00,29.4,60,1001.0,0.0,14.2
Chennai,2026-07-30 05:00:00,30.1,56,1001.4,0.0,16.5
Chennai,2026-07-30 06:00:00,29.4,60,1001.5,0.0,16.0
Chennai,2026-07-30 07:00:00,30.1,59,1001.9,0.0,14.4
Chennai,2026-07-30 08:00:00,31.3,55,1002.1,0.0,17.1
Chennai,2026-07-30 09:00:00,32.5,52,1002.2,0.0,18.0
Chennai,2026-07-30 10:00:00,34.2,47,1002.3,0.0,18.5
Chennai,2026-07-30 11:00:00,35.0,44,1002.0,0.0,21.9
Chennai,2026-07-30 12:00:00,35.2,44,1001.9,0.0,20.5
Chennai,2026-07-30 13:00:00,35.9,41,1001.0,0.1,18.5
Chennai,2026-07-30 14:00:00,36.7,38,999.6,0.1,17.9
Chennai,2026-07-30 15:00:00,37.2,35,998.6,0.1,18.1
Chennai,2026-07-30 16:00:00,36.3,38,998.2,0.0,16.4
Chennai,2026-07-30 17:00:00,36.1,38,998.8,0.5,15.6
Chennai,2026-07-30 18:00:00,34.2,47,999.4,0.0,11.8
Chennai,2026-07-30 19:00:00,31.5,67,1000.5,0.0,13.7
Chennai,2026-07-30 20:00:00,30.9,72,1001.8,0.3,13.6
Chennai,2026-07-30 21:00:00,30.7,73,1002.3,0.0,11.7
Chennai,2026-07-30 22:00:00,30.3,74,1002.9,0.0,11.1
Chennai,2026-07-30 23:00:00,30.9,65,1002.2,0.0,15.6
Bangalore,2026-07-01 00:00:00,21.7,83,1011.6,0.0,14.2
Bangalore,2026-07-01 01:00:00,21.3,85,1011.0,0.0,15.5
Bangalore,2026-07-01 02:00:00,20.8,88,1010.7,0.0,14.7
Bangalore,2026-07-01 03:00:00,20.5,89,1010.6,0.0,14.6
Bangalore,2026-07-01 04:00:00,20.5,89,1010.2,0.0,15.1
Bangalore,2026-07-01 05:00:00,21.2,88,1010.2,0.0,16.2
Bangalore,2026-07-01 06:00:00,21.3,86,1010.8,0.0,14.7
Bangalore,2026-07-01 07:00:00,21.6,84,1011.1,0.0,16.9
Bangalore,2026-07-01 08:00:00,22.1,81,1011.1,0.0,19.1
Bangalore,2026-07-01 09:00:00,23.2,76,1011.0,0.0,21.3
Bangalore,2026-07-01 10:00:00,24.1,73,1010.8,0.1,21.1
Bangalore,2026-07-01 11:00:00,24.4,70,1010.7,0.1,23.5
Bangalore,2026-07-01 12:00:00,24.1,71,1010.6,0.2,21.8
Bangalore,2026-07-01 13:00:00,24.6,70,1009.7,0.4,19.5
Bangalore,2026-07-01 14:00:00,25.7,63,1008.7,0.1,20.4
Bangalore,2026-07-01 15:00:00,25.6,64,1008.2,0.0,22.5
Bangalore,2026-07-01 16:00:00,25.8,61,1008.0,0.0,22.6
Bangalore,2026-07-01 17:00:00,25.1,66,1008.3,0.0,20.9
Bangalore,2026-07-01 18:00:00,23.3,74,1009.4,0.0,19.2
Bangalore,2026-07-01 19:00:00,22.2,83,1010.2,0.1,18.7
Bangalore,2026-07-01 20:00:00,21.9,85,1010.8,0.0,16.6
Bangalore,2026-07-01 21:00:00,21.8,85,1011.5,0.0,14.7
Bangalore,2026-07-01 22:00:00,21.6,86,1012.0,0.1,15.5
Bangalore,2026-07-01 23:00:00,21.8,83,1011.6,0.0,16.1
Bangalore,2026-07-02 00:00:00,21.3,86,1011.5,0.0,15.1
Bangalore,2026-07-02 01:00:00,21.2,88,1011.0,0.0,15.2
Bangalore,2026-07-02 02:00:00,21.0,91,1010.2,0.0,15.3
Bangalore,2026-07-02 03:00:00,20.8,93,1010.0,0.0,16.3
Bangalore,2026-07-02 04:00:00,20.8,93,1009.9,0.0,15.1
Bangalore,2026-07-02 05:00:00,20.9,94,1009.6,0.0,15.4
Bangalore,2026-07-02 06:00:00,20.9,93,1010.4,0.1,14.6
Bangalore,2026-07-02 07:00:00,21.7,88,1010.7,0.1,16.0
